Order Date,Customer,Product,Qty,Sales Order,Planned Order,Production Order,Confirmed,Delivery,Invoice,Billing Status,Amount
10/17/2003 0:00,Heintze Collectables,Classic Cars,25,SO-a9a33e6f,PL-0c298c97,PO-9ee59241,True,Delivered,INV-568422c3,Paid,2013.5
11/5/2003 0:00,Rovelli Gifts,Classic Cars,39,SO-7d9dbd69,PL-f99543e4,PO-0e87452e,True,Delivered,INV-4ca9f9b7,Paid,2807.22
11/12/2003 0:00,Mini Gifts Distributors Ltd.,Classic Cars,44,SO-83bc358f,PL-5c05d611,PO-a5000a49,True,Delivered,INV-192c4792,Paid,3072.96
11/21/2003 0:00,"Australian Collectables, Ltd",Classic Cars,25,SO-40a54b43,PL-96f15f68,PO-dd45d87d,True,Delivered,INV-8ce54bbd,Paid,1906.5
12/2/2003 0:00,Muscle Machine Inc,Classic Cars,45,SO-e1eccf47,PL-0e54de6d,PO-90398a3b,True,Delivered,INV-41527fb3,Paid,3431.7
1/22/2004 0:00,"Double Decker Gift Stores, Ltd",Classic Cars,25,SO-28526455,PL-c3046b5c,PO-ab1ce553,True,Delivered,INV-097757e7,Paid,2084.75
3/2/2004 0:00,"Saveley & Henriot, Co.",Classic Cars,37,SO-97571a9f,PL-e8d6575a,PO-cfea7185,True,Delivered,INV-e3e448db,Paid,2136.01
4/13/2004 0:00,Mini Caravy,Classic Cars,30,SO-bae3c4eb,PL-9b1bff36,PO-52c72d7f,True,Delivered,INV-3c6efa10,Paid,2009.7
7/7/2004 0:00,Muscle Machine Inc,Classic Cars,36,SO-7d94c2ab,PL-aad1d331,PO-1e11e9e7,True,Delivered,INV-048f6ed0,Paid,2719.8
8/9/2004 0:00,Euro Shopping Channel,Classic Cars,26,SO-e1daf1c5,PL-dcb8f0f5,PO-c289ef7e,True,Delivered,INV-462eba47,Paid,1575.08
9/1/2004 0:00,Handji Gifts& Co,Classic Cars,23,SO-eea2a913,PL-ebabcd8e,PO-67c0531f,True,Delivered,INV-6345b4f9,Paid,1688.43
10/6/2003 0:00,"UK Collectables, Ltd.",Classic Cars,23,SO-6b5bcfe5,PL-8f03c88b,PO-5ec5ccf0,True,Delivered,INV-39c3810e,Paid,1672.1
10/16/2004 0:00,Euro Shopping Channel,Classic Cars,25,SO-8a7bc757,PL-3d7fbb53,PO-c77eb091,True,Delivered,INV-ec4f0b9f,Paid,1674.75
11/17/2004 0:00,"AV Stores, Co.",Classic Cars,21,SO-a3e5b7df,PL-bbf898dc,PO-e61ea76f,True,Delivered,INV-da29aa09,Paid,2100.0
11/25/2004 0:00,Marseille Mini Autos,Classic Cars,26,SO-4daec86a,PL-fd001b5a,PO-759a8c05,True,Delivered,INV-6be46c18,Paid,1649.18
1/12/2005 0:00,Toys4GrownUps.com,Classic Cars,44,SO-753ee6c1,PL-730c7a8f,PO-8746db0c,True,Delivered,INV-0e9ec0f1,Paid,3751.0
2/16/2005 0:00,Euro Shopping Channel,Classic Cars,24,SO-ecf33958,PL-311b5ee0,PO-5b9afd94,True,Delivered,INV-3a56e1aa,Paid,2400.0
4/22/2005 0:00,The Sharp Gifts Warehouse,Classic Cars,66,SO-0a6b80a5,PL-8d7e230b,PO-a709b49a,True,Delivered,INV-ac0c6fee,Paid,4421.34
5/29/2005 0:00,Souveniers And Things Co.,Classic Cars,36,SO-c779545f,PL-5b10f4b4,PO-45064f6e,True,Delivered,INV-b62abb78,Paid,2078.28
3/18/2003 0:00,"AV Stores, Co.",Classic Cars,36,SO-dc0e5f9a,PL-29f84ee1,PO-0738f508,True,Delivered,INV-0beadae6,Paid,3069.0
5/21/2003 0:00,Signal Gift Stores,Classic Cars,22,SO-99b7d27b,PL-16269496,PO-27064af5,True,Delivered,INV-52b85c07,Paid,1713.8
9/11/2003 0:00,"Anna's Decorations, Ltd",Classic Cars,25,SO-1cb15488,PL-017da5b0,PO-12dd11e0,True,Delivered,INV-70a0e3af,Paid,1506.5
10/17/2003 0:00,Heintze Collectables,Classic Cars,37,SO-c4ad2261,PL-221a91f4,PO-23cc3663,True,Delivered,INV-f97e1bb6,Paid,2692.12
11/5/2003 0:00,Gift Depot Inc.,Classic Cars,32,SO-20475bb3,PL-fc247905,PO-af5e20f8,True,Delivered,INV-44208ff2,Paid,2422.08
11/12/2003 0:00,Mini Gifts Distributors Ltd.,Classic Cars,47,SO-e778d4c3,PL-e9a731c4,PO-f818387f,True,Delivered,INV-95f485de,Paid,3488.34
11/20/2003 0:00,Online Diecast Creations Co.,Classic Cars,37,SO-233e8d88,PL-8254d9cb,PO-48a083ee,True,Delivered,INV-9f3dbb57,Paid,2583.34
12/2/2003 0:00,Muscle Machine Inc,Classic Cars,20,SO-b72dde68,PL-247a8855,PO-369151b2,True,Delivered,INV-a20c74de,Paid,1249.4
1/16/2004 0:00,Euro Shopping Channel,Classic Cars,41,SO-8c37e1c9,PL-c05ac8c6,PO-f00c1368,True,Delivered,INV-15c267bd,Paid,3374.71
2/26/2004 0:00,Collectable Mini Designs Co.,Classic Cars,21,SO-2926432c,PL-9d24f570,PO-5325fd54,True,Delivered,INV-dbc275fc,Paid,1265.46
4/13/2004 0:00,Mini Caravy,Classic Cars,22,SO-d3e66c46,PL-d0f886e4,PO-0af187bd,True,Delivered,INV-16af1aa5,Paid,1681.46
7/7/2004 0:00,Muscle Machine Inc,Classic Cars,40,SO-93e996f4,PL-fd221fa7,PO-46509426,True,Delivered,INV-911a081a,Paid,3204.0
8/9/2004 0:00,Euro Shopping Channel,Classic Cars,32,SO-788c307f,PL-ae555f61,PO-13a22922,True,Delivered,INV-830c7832,Paid,2398.72
9/1/2004 0:00,Handji Gifts& Co,Classic Cars,36,SO-10ad5b7b,PL-bc480925,PO-b4a52902,True,Delivered,INV-8f1a163f,Paid,2381.04
10/5/2003 0:00,"Norway Gifts By Mail, Co.",Classic Cars,27,SO-b7a3be8a,PL-ff39f69c,PO-df2f8f93,True,Delivered,INV-e3a87cf1,Paid,1944.54
10/16/2004 0:00,Euro Shopping Channel,Classic Cars,26,SO-ffc38301,PL-1b764e44,PO-8e6e1151,True,Delivered,INV-eee7faa1,Paid,2273.7
11/4/2004 0:00,FunGiftIdeas.com,Classic Cars,30,SO-e2b44fa7,PL-ca57f737,PO-99936afe,True,Delivered,INV-a38c4ea4,Paid,2116.5
11/17/2004 0:00,"AV Stores, Co.",Classic Cars,23,SO-d4f74ef9,PL-1a4cde4b,PO-80359f12,True,Delivered,INV-2c0b5438,Paid,1307.32
11/25/2004 0:00,Marseille Mini Autos,Classic Cars,29,SO-da599854,PL-a913fbeb,PO-87d745f7,True,Delivered,INV-24ecf4df,Paid,1726.37
1/12/2005 0:00,Toys4GrownUps.com,Classic Cars,21,SO-503387d6,PL-2b0baccd,PO-6d32973a,True,Delivered,INV-a16d4bbe,Paid,1267.77
2/16/2005 0:00,Euro Shopping Channel,Classic Cars,34,SO-c08374a4,PL-ca74b7cf,PO-909a6e5c,True,Delivered,INV-8bd9287a,Paid,3400.0
4/22/2005 0:00,The Sharp Gifts Warehouse,Classic Cars,26,SO-334c380f,PL-0b4e781e,PO-ec1aabf4,True,Delivered,INV-02543899,Paid,1987.18
5/29/2005 0:00,Souveniers And Things Co.,Classic Cars,60,SO-82c69fbd,PL-38f2b09e,PO-19c25839,True,Delivered,INV-5923817a,Paid,3880.2
1/31/2003 0:00,Euro Shopping Channel,Classic Cars,35,SO-e623612d,PL-e6c6b9ec,PO-108769cb,True,Delivered,INV-e7e67546,Paid,1942.15
4/4/2003 0:00,Classic Legends Inc.,Classic Cars,47,SO-976e9c88,PL-54541997,PO-e03eb299,True,Delivered,INV-936d42be,Paid,3259.92
6/3/2003 0:00,Muscle Machine Inc,Classic Cars,20,SO-404c5287,PL-3628c9e1,PO-7cc73a0c,True,Delivered,INV-badf461f,Paid,1213.8
8/1/2003 0:00,Suominen Souveniers,Classic Cars,20,SO-b06470e8,PL-2e64da18,PO-53448d9e,True,Delivered,INV-4539c04d,Paid,1086.6
9/25/2003 0:00,"Australian Gift Network, Co",Classic Cars,25,SO-9b47ba85,PL-ffb072b4,PO-21c4ccc5,True,Delivered,INV-c6ff7a11,Paid,1632.75
10/22/2003 0:00,"Dragon Souveniers, Ltd.",Classic Cars,25,SO-312e8917,PL-b19abbaa,PO-97f2bd49,True,Delivered,INV-13c57108,Paid,1734.0
11/6/2003 0:00,L'ordine Souveniers,Classic Cars,27,SO-28319e3e,PL-1957be91,PO-978cbb09,True,Delivered,INV-5ad65f4f,Paid,1857.06
11/14/2003 0:00,"Iberia Gift Imports, Corp.",Classic Cars,31,SO-c59e0929,PL-4045b61d,PO-5cd6e6ab,True,Delivered,INV-4f6e53eb,Paid,1863.41
11/25/2003 0:00,Mini Classics,Classic Cars,44,SO-05180a67,PL-98b265e4,PO-bf76c5b4,True,Delivered,INV-577defd7,Paid,2924.68
12/9/2003 0:00,Diecast Collectables,Classic Cars,49,SO-bbcd5d79,PL-1c445007,PO-f536dfcd,True,Delivered,INV-990be5e3,Paid,2294.18
2/12/2004 0:00,"Clover Collections, Co.",Classic Cars,26,SO-dc046a9c,PL-e7d018e1,PO-a0319f73,True,Delivered,INV-73523d84,Paid,1457.82
3/15/2004 0:00,"Blauer See Auto, Co.",Classic Cars,36,SO-d80d2728,PL-67fccdd4,PO-de9b8202,True,Delivered,INV-6628642e,Paid,1955.88
5/5/2004 0:00,Euro Shopping Channel,Classic Cars,44,SO-5cf342dd,PL-d385ec2d,PO-60f79817,True,Delivered,INV-90a61027,Paid,2314.4
6/15/2004 0:00,Handji Gifts& Co,Classic Cars,28,SO-d99b3f1e,PL-4cd5e1a5,PO-dd93b201,True,Delivered,INV-72058203,Paid,1310.96
7/20/2004 0:00,Mini Gifts Distributors Ltd.,Classic Cars,45,SO-de1c8bbf,PL-df7665a4,PO-6240dd91,True,Delivered,INV-a5d6572f,Paid,2913.3
8/20/2004 0:00,Mini Gifts Distributors Ltd.,Classic Cars,29,SO-e346d628,PL-68923efa,PO-42ad34ef,True,Delivered,INV-b8a7b7d6,Paid,1357.78
9/8/2004 0:00,Land of Toys Inc.,Classic Cars,40,SO-80b01fb6,PL-fc4c9a88,PO-fb595b55,True,Delivered,INV-2985154d,Paid,2150.0
10/13/2004 0:00,Marta's Replicas Co.,Classic Cars,45,SO-0fcbc778,PL-b715315a,PO-1397c32b,True,Delivered,INV-f1c7c86a,Paid,2783.25
10/22/2004 0:00,Heintze Collectables,Classic Cars,44,SO-f785119a,PL-73899a1a,PO-c1d7116e,True,Delivered,INV-2f6839b9,Paid,2339.92
11/5/2004 0:00,Vitachrome Inc.,Classic Cars,25,SO-0e59e1a2,PL-796f74b0,PO-b78edfab,True,Delivered,INV-a28d31c7,Paid,1729.0
11/20/2004 0:00,"La Corne D'abondance, Co.",Classic Cars,45,SO-0f45bde8,PL-cb71a6a8,PO-025c42d9,True,Delivered,INV-8d232e31,Paid,4500.0
12/1/2004 0:00,Muscle Machine Inc,Classic Cars,48,SO-3e3eb1e2,PL-1c4c1dae,PO-971ec5a4,True,Delivered,INV-e54408b7,Paid,2275.2
12/10/2004 0:00,Euro Shopping Channel,Classic Cars,44,SO-98fd4f16,PL-21685463,PO-84bfde89,True,Delivered,INV-100683e0,Paid,2673.44
1/23/2005 0:00,Mini Gifts Distributors Ltd.,Classic Cars,25,SO-b39a6033,PL-a46dea45,PO-f8d5f912,True,Delivered,INV-677a8a56,Paid,2431.75
2/22/2005 0:00,Euro Shopping Channel,Classic Cars,22,SO-eb5da6f8,PL-717aaa23,PO-144d8970,True,Delivered,INV-e0ce564c,Paid,2018.72
3/15/2005 0:00,Euro Shopping Channel,Classic Cars,31,SO-6db9b6f0,PL-33672b20,PO-72db3ac7,True,Delivered,INV-f433a855,Paid,1558.99
5/3/2005 0:00,Euro Shopping Channel,Classic Cars,21,SO-7d726e65,PL-16a43889,PO-b4cb5517,True,Delivered,INV-3474177d,Paid,1104.6
5/31/2005 0:00,La Rochelle Gifts,Classic Cars,55,SO-2d3f8aba,PL-54c56f67,PO-ab919d1f,True,Delivered,INV-3f2dbf38,Paid,2575.1
2/24/2003 0:00,Land of Toys Inc.,Motorcycles,25,SO-9ee6de96,PL-62339e55,PO-5fd9cd78,True,Delivered,INV-095d79ce,Paid,2500.0
4/29/2003 0:00,"Australian Collectors, Co.",Motorcycles,35,SO-5ab7e410,PL-961f4b5a,PO-5a225d01,True,Delivered,INV-c6756d26,Paid,3431.75
7/1/2003 0:00,Lyon Souveniers,Motorcycles,35,SO-2d913133,PL-58c9d4a2,PO-81a7d71b,True,Delivered,INV-de736f8c,Paid,3273.9
8/25/2003 0:00,Toys4GrownUps.com,Motorcycles,43,SO-cb3edc04,PL-83e0496f,PO-8b76f3d8,True,Delivered,INV-d73b005c,Paid,4119.4
10/10/2003 0:00,Corporate Gift Ideas Co.,Motorcycles,44,SO-bb0e1b50,PL-06b309df,PO-518270be,True,Delivered,INV-a00e6576,Paid,4400.0
10/28/2003 0:00,Technics Stores Inc.,Motorcycles,50,SO-7e88e54b,PL-6021dc1e,PO-5bccd6d7,True,Delivered,INV-fe773ca0,Paid,5000.0
11/11/2003 0:00,Daedalus Designs Imports,Motorcycles,48,SO-1b0d970f,PL-9d680679,PO-ea6ee143,True,Delivered,INV-da3f1063,Paid,4800.0
11/18/2003 0:00,Herkku Gifts,Motorcycles,25,SO-2369cdc4,PL-00a27b61,PO-c559602c,True,Delivered,INV-d8d10b29,Paid,2500.0
12/1/2003 0:00,Mini Wheels Co.,Motorcycles,39,SO-f88b3f87,PL-d536e0d9,PO-e64499fa,True,Delivered,INV-e5731c9f,Paid,3900.0
1/15/2004 0:00,Auto Canal Petit,Motorcycles,25,SO-2c65ecbc,PL-31732da7,PO-350160a4,True,Delivered,INV-2af90073,Paid,2254.0
2/20/2004 0:00,"Australian Collectors, Co.",Motorcycles,32,SO-07b07687,PL-f4ea7637,PO-5f01d3f7,True,Delivered,INV-921ca9b0,Paid,2921.28
4/5/2004 0:00,Vitachrome Inc.,Motorcycles,20,SO-04a874c8,PL-25de5800,PO-fdf49811,True,Delivered,INV-6e62389c,Paid,2000.0
5/18/2004 0:00,Tekni Collectables Inc.,Motorcycles,26,SO-26d7f069,PL-4e7870ed,PO-9296e2cd,True,Delivered,INV-bce15a51,Paid,2600.0
6/28/2004 0:00,Gift Depot Inc.,Motorcycles,42,SO-f9b4321d,PL-5cb3d731,PO-0d3bd3c8,True,Delivered,INV-9fa2ae40,Paid,4200.0
7/23/2004 0:00,La Rochelle Gifts,Motorcycles,21,SO-19c95a43,PL-77341ced,PO-00187985,True,Delivered,INV-e84e1247,Paid,2100.0
8/27/2004 0:00,Marta's Replicas Co.,Motorcycles,34,SO-94afffc8,PL-92c80193,PO-c83c6545,True,Delivered,INV-59aef89b,Paid,3400.0
9/30/2004 0:00,"Toys of Finland, Co.",Motorcycles,47,SO-91a58c43,PL-e4c7c1c5,PO-06be94e8,True,Delivered,INV-f799cf52,Paid,4700.0
10/15/2004 0:00,Baane Mini Imports,Motorcycles,21,SO-3f50483e,PL-947eb308,PO-a32b5beb,True,Delivered,INV-03adff7c,Paid,2100.0
11/2/2004 0:00,Diecast Classics Inc.,Motorcycles,48,SO-f8171ec1,PL-65124700,PO-60b943ee,True,Delivered,INV-1561aa8b,Paid,4800.0
11/15/2004 0:00,Land of Toys Inc.,Motorcycles,30,SO-70b05eca,PL-64d79b65,PO-44c52a37,True,Delivered,INV-fe22da40,Paid,2633.4
11/23/2004 0:00,"Tokyo Collectables, Ltd",Motorcycles,27,SO-470d02e7,PL-6ecda16b,PO-1e449d7b,True,Delivered,INV-fb543d4c,Paid,2278.53
1/5/2005 0:00,Technics Stores Inc.,Motorcycles,50,SO-2446ef96,PL-036daf72,PO-c94059b4,True,Delivered,INV-bc51459a,Paid,4846.0
2/2/2005 0:00,"Australian Gift Network, Co",Motorcycles,38,SO-d0ddf0f5,PL-27b703fe,PO-8142c118,True,Delivered,INV-00af96e3,Paid,3800.0
3/3/2005 0:00,Scandinavian Gift Ideas,Motorcycles,45,SO-eeb23176,PL-b5996a77,PO-b790d576,True,Delivered,INV-6cbd3f4b,Paid,4500.0
4/8/2005 0:00,"UK Collectables, Ltd.",Motorcycles,46,SO-4bac23c8,PL-50b21784,PO-dc992834,True,Delivered,INV-062089a6,Paid,4600.0
5/13/2005 0:00,Euro Shopping Channel,Motorcycles,35,SO-ba15efc9,PL-cd7a26f4,PO-45537d6d,True,Delivered,INV-6689c92c,Paid,3500.0
3/18/2003 0:00,"AV Stores, Co.",Classic Cars,29,SO-24846ffb,PL-8dbd869f,PO-3340bb35,True,Delivered,INV-4ed8839a,Paid,1721.73
5/20/2003 0:00,Atelier graphique,Classic Cars,50,SO-ef8ddc8b,PL-cae4d747,PO-4394f5bb,True,Delivered,INV-5fc8a88d,Paid,2993.5
7/10/2003 0:00,Reims Collectables,Classic Cars,26,SO-15cf5580,PL-7234761a,PO-5195f1c3,True,Delivered,INV-73b400dd,Paid,1295.06
9/11/2003 0:00,"Anna's Decorations, Ltd",Classic Cars,47,SO-71b5e0ef,PL-e590c945,PO-fe620bbf,True,Delivered,INV-f9fc523f,Paid,2671.95
10/17/2003 0:00,Heintze Collectables,Classic Cars,23,SO-85e57b8f,PL-e175d6ec,PO-0900dc85,True,Delivered,INV-849fbfe5,Paid,1226.59
11/5/2003 0:00,Gift Depot Inc.,Classic Cars,34,SO-f6a7bdaa,PL-a7105ed3,PO-260adcc8,True,Delivered,INV-37e36509,Paid,1453.84
11/12/2003 0:00,Herkku Gifts,Classic Cars,34,SO-249c93b7,PL-89ed5e72,PO-9fe32723,True,Delivered,INV-a78ad6d8,Paid,1830.22
11/20/2003 0:00,Online Diecast Creations Co.,Classic Cars,47,SO-0cee1d8d,PL-86cf670b,PO-22c794ee,True,Delivered,INV-48a143b4,Paid,2530.01
12/2/2003 0:00,Muscle Machine Inc,Classic Cars,45,SO-5b6005cd,PL-e0947d4c,PO-3f964126,True,Delivered,INV-9d58fa64,Paid,2241.45
1/16/2004 0:00,Euro Shopping Channel,Classic Cars,45,SO-03a53846,PL-7f812620,PO-7060c726,True,Delivered,INV-0700bc95,Paid,2399.85
2/26/2004 0:00,Collectable Mini Designs Co.,Classic Cars,36,SO-7010fba2,PL-fe9c3792,PO-917fecd5,True,Delivered,INV-992a37a2,Paid,1557.72
4/13/2004 0:00,Mini Caravy,Classic Cars,21,SO-218343db,PL-0622522a,PO-05d0ce46,True,Delivered,INV-6399ab5a,Paid,845.25
7/6/2004 0:00,L'ordine Souveniers,Classic Cars,28,SO-41074409,PL-9aa4f7ea,PO-f9ebdec8,True,Delivered,INV-e04e67fa,Paid,1352.4
8/6/2004 0:00,Signal Gift Stores,Classic Cars,35,SO-8fa350b3,PL-f579b840,PO-8a942e03,True,Delivered,INV-820fb7df,Paid,1584.8
9/1/2004 0:00,Handji Gifts& Co,Classic Cars,50,SO-c129553a,PL-c9f5bda2,PO-94d17969,True,Delivered,INV-12fd10e2,Paid,2616.0
10/5/2003 0:00,"Norway Gifts By Mail, Co.",Classic Cars,22,SO-830d8709,PL-cf9cab53,PO-8840862d,True,Delivered,INV-860e57ee,Paid,1129.04
10/16/2004 0:00,Euro Shopping Channel,Classic Cars,45,SO-2b3bb378,PL-b46de1e4,PO-b46aa2aa,True,Delivered,INV-6ceb95d9,Paid,2218.5
11/4/2004 0:00,FunGiftIdeas.com,Classic Cars,48,SO-d0570ad2,PL-ba5f8dbd,PO-61e789c8,True,Delivered,INV-4c03a2f6,Paid,2028.48
11/17/2004 0:00,"AV Stores, Co.",Classic Cars,20,SO-67d8adc6,PL-6c4ab649,PO-a888fe56,True,Delivered,INV-3afd6772,Paid,1759.2
11/24/2004 0:00,Reims Collectables,Classic Cars,27,SO-8d14c49d,PL-5c85b786,PO-40571f49,True,Delivered,INV-f7e9441e,Paid,977.67
1/12/2005 0:00,Toys4GrownUps.com,Classic Cars,38,SO-5a8e3aba,PL-27799c45,PO-ee06bb74,True,Delivered,INV-d5200cf5,Paid,1463.0
2/10/2005 0:00,Euro Shopping Channel,Classic Cars,32,SO-9a9a306e,PL-f1494b7f,PO-cf54a8e5,True,Delivered,INV-fff072ec,Paid,3200.0
4/22/2005 0:00,The Sharp Gifts Warehouse,Classic Cars,64,SO-067cad99,PL-da63e5fd,PO-6d069bde,True,Delivered,INV-d581d3d5,Paid,2576.0
5/29/2005 0:00,Souveniers And Things Co.,Classic Cars,37,SO-fdebbdd4,PL-91421411,PO-82ea34f1,True,Delivered,INV-b8d7737e,Paid,2233.69
2/17/2003 0:00,Rovelli Gifts,Planes,28,SO-d1399846,PL-47c96be1,PO-a54b91c7,True,Delivered,INV-9f178255,Paid,2481.64
4/29/2003 0:00,"Australian Collectors, Co.",Planes,39,SO-545af122,PL-dbc5b00a,PO-daf1126d,True,Delivered,INV-03a5240a,Paid,3900.0
6/27/2003 0:00,Euro Shopping Channel,Planes,41,SO-004917a6,PL-7f0d4426,PO-130e9cd7,True,Delivered,INV-07cdbdda,Paid,3858.1
8/25/2003 0:00,Toys4GrownUps.com,Planes,40,SO-b10e4736,PL-dbea03fb,PO-3c78b643,True,Delivered,INV-8aef1aca,Paid,3501.6
10/28/2003 0:00,Technics Stores Inc.,Planes,49,SO-0de8494c,PL-ee80fcad,PO-0be48de5,True,Delivered,INV-5c11e04e,Paid,4900.0
1/12/2004 0:00,Osaka Souveniers Co.,Planes,27,SO-8c119afa,PL-a1caabd5,PO-b101c932,True,Delivered,INV-357be9ef,Paid,2658.96
2/20/2004 0:00,"Australian Collectors, Co.",Planes,34,SO-8931c868,PL-17b632ae,PO-e1729e20,True,Delivered,INV-ec45cbf5,Paid,3400.0
4/2/2004 0:00,"Royal Canadian Collectables, Ltd.",Planes,23,SO-7ef48462,PL-2e5a8d02,PO-f2e23862,True,Delivered,INV-8b156352,Paid,2214.67
5/11/2004 0:00,The Sharp Gifts Warehouse,Planes,31,SO-10358179,PL-a95ada98,PO-f1b75d12,True,Delivered,INV-cb71f1b5,Paid,2747.53
6/24/2004 0:00,Euro Shopping Channel,Planes,34,SO-3f4c32fd,PL-c82ffddf,PO-ad2fff7f,True,Delivered,INV-ccae39e1,Paid,3310.92
7/23/2004 0:00,La Rochelle Gifts,Planes,25,SO-30dead15,PL-91924584,PO-3676d867,True,Delivered,INV-0c2cd23f,Paid,2380.0
8/21/2004 0:00,"Norway Gifts By Mail, Co.",Planes,22,SO-4aff7e9d,PL-0e6706dc,PO-83ee14fa,True,Delivered,INV-4ca7e665,Paid,2200.0
9/16/2004 0:00,"Clover Collections, Co.",Planes,32,SO-66d65327,PL-83849847,PO-f8add07a,True,Delivered,INV-be29ddff,Paid,3200.0
10/15/2004 0:00,Mini Classics,Planes,31,SO-c9d1bed1,PL-5d07cc92,PO-71c3d201,True,Delivered,INV-65930188,Paid,3100.0
11/1/2004 0:00,giftsbymail.co.uk,Planes,25,SO-d7266d18,PL-b1eccbc3,PO-d76bb89d,True,Delivered,INV-06b197f0,Paid,2500.0
11/12/2004 0:00,Rovelli Gifts,Planes,47,SO-8d722d80,PL-b16fc5fe,PO-f09e6806,True,Delivered,INV-51c1d1dc,Paid,4114.38
11/23/2004 0:00,"Tokyo Collectables, Ltd",Planes,21,SO-a0e92d9d,PL-d399e8ae,PO-1dca2c98,True,Delivered,INV-9befdc3d,Paid,1063.65
12/4/2004 0:00,Gift Ideas Corp.,Planes,28,SO-e6fe72e3,PL-591161b8,PO-ef0ef11b,True,Delivered,INV-ae088ee5,Paid,2008.44
2/2/2005 0:00,"Australian Gift Network, Co",Planes,46,SO-8e529101,PL-099da280,PO-31d67bd7,True,Delivered,INV-febf788c,Paid,4328.6
3/1/2005 0:00,Euro Shopping Channel,Planes,33,SO-beda14c7,PL-69d5ea06,PO-d3bfc386,True,Delivered,INV-c33b85c9,Paid,1376.43
3/30/2005 0:00,Reims Collectables,Planes,43,SO-ed24e0b5,PL-ced3648c,PO-bcd4e8e0,True,Delivered,INV-c283f77b,Paid,4300.0
4/3/2005 0:00,Tekni Collectables Inc.,Planes,38,SO-b8c283a6,PL-f7e81b6f,PO-7ce8d61e,True,Delivered,INV-085f6272,Paid,3659.02
5/10/2005 0:00,L'ordine Souveniers,Planes,47,SO-7a5671ac,PL-6175f540,PO-9ac2c4e7,True,Delivered,INV-b01b70fb,Paid,4165.61
1/9/2003 0:00,"Blauer See Auto, Co.",Vintage Cars,45,SO-4e90b442,PL-d1d89866,PO-4a948a34,True,Delivered,INV-71b7de17,Paid,1404.0
3/18/2003 0:00,"AV Stores, Co.",Vintage Cars,20,SO-a1968a98,PL-5a177488,PO-efc9c3e1,True,Delivered,INV-3c41e30c,Paid,710.2
5/21/2003 0:00,Signal Gift Stores,Vintage Cars,45,SO-23be37a2,PL-92af35d5,PO-f2a832a5,True,Delivered,INV-de396a98,Paid,1702.8
9/12/2003 0:00,Signal Collectibles Ltd.,Vintage Cars,36,SO-eb7340f9,PL-0c197b43,PO-78c12b6a,True,Delivered,INV-a47126d6,Paid,1194.84
10/18/2003 0:00,Corporate Gift Ideas Co.,Vintage Cars,37,SO-4164dc19,PL-e9c6de56,PO-86d73d84,True,Delivered,INV-1c3bec1e,Paid,1007.14
11/5/2003 0:00,Rovelli Gifts,Vintage Cars,31,SO-f0c2c10d,PL-0281bb02,PO-64b9964e,True,Delivered,INV-8228fb34,Paid,977.43
11/12/2003 0:00,Mini Gifts Distributors Ltd.,Vintage Cars,39,SO-48d77d34,PL-9f8c67ee,PO-b4b42843,True,Delivered,INV-7f1aa5f8,Paid,1436.76
11/21/2003 0:00,"Australian Collectables, Ltd",Vintage Cars,26,SO-bde203f4,PL-7b9d9047,PO-5c6010f3,True,Delivered,INV-848d85fa,Paid,759.46
12/3/2003 0:00,Euro Shopping Channel,Vintage Cars,32,SO-4d135675,PL-f46b4e6c,PO-e77872c5,True,Delivered,INV-07c5b3d4,Paid,1189.44
1/26/2004 0:00,"Corrida Auto Replicas, Ltd",Vintage Cars,20,SO-862bca29,PL-ece19a45,PO-6375e12b,True,Delivered,INV-f8fa574e,Paid,683.8
3/2/2004 0:00,"Saveley & Henriot, Co.",Vintage Cars,42,SO-a848e3fa,PL-739bf228,PO-7dd6f241,True,Delivered,INV-a9902201,Paid,1226.82
4/26/2004 0:00,Diecast Collectables,Vintage Cars,33,SO-d5b6f2b2,PL-0bce8050,PO-604eb44f,True,Delivered,INV-0a6585ed,Paid,974.82
8/17/2004 0:00,Amica Models & Co.,Vintage Cars,20,SO-676e6db3,PL-18eb5696,PO-db38e46c,True,Delivered,INV-4142d96c,Paid,577.6
9/1/2004 0:00,Handji Gifts& Co,Vintage Cars,29,SO-068864ae,PL-8d79a781,PO-e3664811,True,Delivered,INV-4871f9db,Paid,1106.93
10/11/2004 0:00,Auto Assoc. & Cie.,Vintage Cars,23,SO-30a0918e,PL-6ac82037,PO-3f287f70,True,Delivered,INV-1ae66016,Paid,694.6
10/21/2004 0:00,Mini Gifts Distributors Ltd.,Vintage Cars,39,SO-be229783,PL-7c65a8c5,PO-2c4bc421,True,Delivered,INV-2dc97ec0,Paid,1152.06
11/4/2004 0:00,Online Diecast Creations Co.,Vintage Cars,20,SO-4b0dbb9e,PL-0ac79c36,PO-283fe15c,True,Delivered,INV-5a8cfe9e,Paid,2000.0
11/17/2004 0:00,"AV Stores, Co.",Vintage Cars,45,SO-9e7150d5,PL-a2709418,PO-21ba1660,True,Delivered,INV-55793072,Paid,3685.95
11/25/2004 0:00,Marseille Mini Autos,Vintage Cars,20,SO-ce99a0de,PL-f4230b51,PO-39706a3d,True,Delivered,INV-8501606e,Paid,703.6
12/9/2004 0:00,Lyon Souveniers,Vintage Cars,48,SO-38d64bb1,PL-70acaff3,PO-815bee4d,True,Delivered,INV-73dd596d,Paid,4800.0
