Order Date,Customer,Product,Qty,Sales Order,Planned Order,Production Order,Confirmed,Status,Delivery,Invoice,Billing Status,Amount
2004-04-02,"Royal Canadian Collectables, Ltd.",Planes,40,SO-eb5750f0,PL-1d86d1ad,PO-98c2b2a6,True,Shipped,In Transit,INV-a46f4b85,Paid,3245.6
2004-05-11,The Sharp Gifts Warehouse,Planes,37,SO-fcb6f60f,PL-f4bcd692,PO-57b81847,True,Shipped,In Transit,INV-26a2feb3,Paid,2760.94
2004-06-28,Gift Depot Inc.,Planes,24,SO-cf64265b,PL-4698856e,PO-716a4cc9,True,Shipped,In Transit,INV-befebd17,Paid,1808.4
2004-07-23,La Rochelle Gifts,Planes,27,SO-16fd68d1,PL-42d758e3,PO-9e0d1ac3,True,Shipped,In Transit,INV-2b819fb4,Paid,1682.37
2004-08-21,"Norway Gifts By Mail, Co.",Planes,21,SO-2c2adef9,PL-ddbf4540,PO-88448e99,True,Shipped,In Transit,INV-bb6d8306,Paid,1491.0
2004-09-16,"Clover Collections, Co.",Planes,23,SO-8d04625b,PL-680efc36,PO-55cb190f,True,Shipped,In Transit,INV-0de5c4e1,Paid,1666.35
2004-10-15,Mini Classics,Planes,44,SO-fae98f37,PL-818c0da5,PO-9bd0ea34,True,Shipped,In Transit,INV-ef3db8d0,Paid,3666.08
2004-11-02,Technics Stores Inc.,Planes,35,SO-f60354df,PL-2d6f2272,PO-3f8a0c2f,True,Shipped,In Transit,INV-07a2666c,Paid,2916.2
2004-11-12,Rovelli Gifts,Planes,43,SO-81ce1c55,PL-cde717b9,PO-0d6bf875,True,Shipped,In Transit,INV-82e5574f,Paid,2616.98
2004-11-24,Enaco Distributors,Planes,40,SO-9b5787eb,PL-546a1483,PO-479b0245,True,Shipped,In Transit,INV-95eae26b,Paid,3390.8
2004-12-04,Gift Ideas Corp.,Planes,35,SO-eaf864b7,PL-a8054b48,PO-e3e90070,True,Shipped,In Transit,INV-7c3945e0,Paid,3146.5
2004-12-17,Souveniers And Things Co.,Planes,25,SO-1001ed7b,PL-51f29a33,PO-a05838a9,True,Shipped,In Transit,INV-f2c33fac,Paid,1561.5
2005-02-03,La Rochelle Gifts,Planes,43,SO-98133e01,PL-e250c771,PO-222e9550,True,Shipped,In Transit,INV-ccdab03f,Paid,4300.0
2005-03-01,Euro Shopping Channel,Planes,50,SO-b24f0655,PL-c12ff251,PO-5b01b592,True,Resolved,Delivered,INV-d9f00c51,Paid,3167.0
2005-03-30,Reims Collectables,Planes,45,SO-69a5667a,PL-35f87813,PO-f8e01f7c,True,Shipped,In Transit,INV-303b2931,Paid,3521.25
2005-04-03,Tekni Collectables Inc.,Planes,52,SO-bcea5864,PL-52db72a0,PO-db839a4e,False,On Hold,Not in Transit,INV-2af86d90,Unpaid,4219.28
2005-05-10,L'ordine Souveniers,Planes,48,SO-f9e84225,PL-d396d992,PO-a71b7aef,True,Shipped,In Transit,INV-17142a16,Paid,3581.76
2003-03-03,Cruz & Sons Co.,Classic Cars,31,SO-d9f088f1,PL-543fb355,PO-000264bd,True,Shipped,In Transit,INV-23dc6388,Paid,2130.01
2003-05-08,Marseille Mini Autos,Classic Cars,29,SO-bc7e97a4,PL-34575f2d,PO-8b81a112,True,Shipped,In Transit,INV-47edb0fe,Paid,2063.06
2003-07-02,Mini Gifts Distributors Ltd.,Classic Cars,23,SO-bba481f4,PL-3f629ff5,PO-5af18387,True,Shipped,In Transit,INV-1e22e4b6,Paid,2008.13
2003-09-05,Collectables For Less Inc.,Classic Cars,31,SO-95e9ac63,PL-f03cf982,PO-9e9b2954,True,Shipped,In Transit,INV-3c410d01,Paid,2004.77
2003-10-10,Corporate Gift Ideas Co.,Classic Cars,23,SO-0a243a2d,PL-95f5f6da,PO-796fe870,True,Shipped,In Transit,INV-cbf211fc,Paid,1543.3
2003-11-04,"Anna's Decorations, Ltd",Classic Cars,24,SO-8c4fdae8,PL-ae0324b3,PO-aed26aba,True,Shipped,In Transit,INV-71301a6d,Paid,2269.92
2003-11-11,Daedalus Designs Imports,Classic Cars,28,SO-ca5aca2b,PL-47ede278,PO-4b60d1e1,True,Shipped,In Transit,INV-79f5854f,Paid,1991.92
2003-11-20,"Toms Spezialitten, Ltd",Classic Cars,44,SO-a4a8d99a,PL-20f46018,PO-65dde6ba,True,Shipped,In Transit,INV-f3973c83,Paid,2916.76
2004-01-15,Auto Canal Petit,Classic Cars,22,SO-a22354a9,PL-a9c5a582,PO-4d4f590d,True,Shipped,In Transit,INV-0abdc824,Paid,2027.52
2004-02-22,"Vida Sport, Ltd",Classic Cars,46,SO-b27c06c4,PL-89ce5adb,PO-e6495bac,True,Shipped,In Transit,INV-8ae19dc2,Paid,3235.18
2004-04-09,Danish Wholesale Imports,Classic Cars,22,SO-0cc18c8f,PL-f5ba383d,PO-413c7ef4,True,Shipped,In Transit,INV-871ec184,Paid,2062.94
2004-05-26,Auto Canal Petit,Classic Cars,38,SO-df2673f9,PL-5b8bf3e9,PO-11206640,True,Shipped,In Transit,INV-8be4cca9,Paid,3317.78
2004-06-30,Gifts4AllAges.com,Classic Cars,47,SO-3bb21f27,PL-43280621,PO-020a97c0,True,Shipped,In Transit,INV-4a30c8a9,Paid,3913.69
2004-08-02,Online Mini Collectables,Classic Cars,48,SO-f76f9cff,PL-391e256d,PO-efe7b2c8,True,Shipped,In Transit,INV-01fa2b71,Paid,3608.64
2004-08-30,"Vida Sport, Ltd",Classic Cars,40,SO-8a75f230,PL-fe4a36f5,PO-58e25bbe,True,Shipped,In Transit,INV-0822c687,Paid,3524.8
2004-09-30,"Toys of Finland, Co.",Classic Cars,32,SO-d199b961,PL-0f1f2501,PO-e4f736bd,True,Shipped,In Transit,INV-2e649593,Paid,2586.88
2004-10-16,"Toms Spezialitten, Ltd",Classic Cars,49,SO-d32cbb8a,PL-b583e4b4,PO-661f2a33,True,Shipped,In Transit,INV-9575edb7,Paid,4753.49
2004-11-03,Microscale Inc.,Classic Cars,43,SO-35510822,PL-e62d7e0b,PO-094917f4,True,Shipped,In Transit,INV-05b2fb30,Paid,3684.67
2004-11-17,Motor Mint Distributors Inc.,Classic Cars,41,SO-cb203ecd,PL-97f0d9e9,PO-fbe3757e,True,Shipped,In Transit,INV-a8ac0d83,Paid,4100.0
2004-11-24,Reims Collectables,Classic Cars,30,SO-c8157c76,PL-6848743b,PO-13b078de,True,Shipped,In Transit,INV-25844099,Paid,3000.0
2004-12-07,Euro Shopping Channel,Classic Cars,28,SO-3082fee7,PL-f40bcecc,PO-6a3d2bfe,True,Shipped,In Transit,INV-83a79c24,Paid,2670.92
2005-01-06,Suominen Souveniers,Classic Cars,43,SO-d339bc49,PL-7e2eaaca,PO-52983cbb,True,Shipped,In Transit,INV-171b2044,Paid,4300.0
2005-02-10,Euro Shopping Channel,Classic Cars,41,SO-023f7325,PL-d4c682f7,PO-411aaa7b,True,Shipped,In Transit,INV-327b6eda,Paid,4100.0
2005-03-04,Mini Gifts Distributors Ltd.,Classic Cars,30,SO-b15f4ead,PL-7c5a57eb,PO-e97ac276,True,Shipped,In Transit,INV-42b3215e,Paid,2472.6
2003-01-29,Baane Mini Imports,Trucks and Buses,31,SO-ba9d4740,PL-d9433363,PO-91c92ceb,True,Shipped,In Transit,INV-4ea1a8f2,Paid,3100.0
2003-04-01,"La Corne D'abondance, Co.",Trucks and Buses,32,SO-62ef3bda,PL-c25cfef6,PO-a71834ff,True,Shipped,In Transit,INV-65b1144e,Paid,3200.0
2003-05-28,"Corrida Auto Replicas, Ltd",Trucks and Buses,43,SO-488317bc,PL-9f937e39,PO-67cf9cad,True,Shipped,In Transit,INV-c094aa18,Paid,4141.33
2003-07-24,Technics Stores Inc.,Trucks and Buses,26,SO-29973aa8,PL-e7326b42,PO-983ed152,True,Shipped,In Transit,INV-49dd76fc,Paid,2600.0
2003-09-21,"Oulu Toy Supplies, Inc.",Trucks and Buses,27,SO-45e7d8b1,PL-5b935a02,PO-fefded59,True,Shipped,In Transit,INV-d4f195a4,Paid,2700.0
2003-10-21,Mini Auto Werke,Trucks and Buses,24,SO-cf1be054,PL-417240d9,PO-77a74420,True,Resolved,Delivered,INV-df204f91,Paid,2400.0
2003-11-06,"Stylish Desk Decors, Co.",Trucks and Buses,22,SO-14c123aa,PL-26ca22d1,PO-74c55285,True,Shipped,In Transit,INV-33ff1e3f,Paid,2200.0
2003-11-14,"Iberia Gift Imports, Corp.",Trucks and Buses,46,SO-7bc4ac55,PL-aac3b014,PO-2734f489,True,Shipped,In Transit,INV-2555f3af,Paid,4600.0
2003-11-25,"Saveley & Henriot, Co.",Trucks and Buses,37,SO-c47d3861,PL-ae05dac5,PO-f2d89306,True,Shipped,In Transit,INV-179619c7,Paid,3598.99
2003-12-09,Diecast Collectables,Trucks and Buses,49,SO-3270f459,PL-203e8237,PO-a9d4fd71,True,Shipped,In Transit,INV-6dd88687,Paid,3964.1
2004-02-04,Handji Gifts& Co,Trucks and Buses,21,SO-497b5d0a,PL-3aa2f3a7,PO-aab50316,True,Shipped,In Transit,INV-6e651efd,Paid,2100.0
2004-03-11,Mini Gifts Distributors Ltd.,Trucks and Buses,25,SO-788c711c,PL-1c6d8c72,PO-54da8326,True,Shipped,In Transit,INV-83c34030,Paid,2500.0
2004-05-04,Super Scale Inc.,Trucks and Buses,37,SO-fc902e2c,PL-681e5c79,PO-3214f134,True,Shipped,In Transit,INV-89038093,Paid,3700.0
2004-06-15,Handji Gifts& Co,Trucks and Buses,45,SO-a5a999cc,PL-ccc55943,PO-92f74391,True,Shipped,In Transit,INV-43db346a,Paid,3900.6
2004-07-19,Souveniers And Things Co.,Trucks and Buses,32,SO-5a374ae8,PL-6d7fc8c6,PO-2ba6e92e,True,Shipped,In Transit,INV-bd921665,Paid,2743.04
2004-08-19,Diecast Classics Inc.,Trucks and Buses,29,SO-2f9af017,PL-27dad84c,PO-4b75eaa7,True,Shipped,In Transit,INV-71a715a5,Paid,2402.07
2004-09-08,Scandinavian Gift Ideas,Trucks and Buses,26,SO-bbe70916,PL-d827d564,PO-11eb2ef4,True,Shipped,In Transit,INV-4a1369df,Paid,2178.54
2004-10-13,Marta's Replicas Co.,Trucks and Buses,28,SO-760add27,PL-403fdaaf,PO-6cd9bc94,True,Shipped,In Transit,INV-2a51e78c,Paid,2800.0
2004-10-22,Canadian Gift Exchange Network,Trucks and Buses,27,SO-4d468265,PL-cd8e7896,PO-caa002ab,True,Shipped,In Transit,INV-a9c0b158,Paid,2366.28
2004-11-05,Vitachrome Inc.,Trucks and Buses,20,SO-34bcfcbe,PL-11b106e8,PO-08db2b18,True,Shipped,In Transit,INV-042ad6cb,Paid,1963.6
2004-11-19,Mini Gifts Distributors Ltd.,Trucks and Buses,44,SO-5528cf9e,PL-a5262d33,PO-e9b2d121,True,Shipped,In Transit,INV-778f1a6c,Paid,4400.0
2004-11-01,"Corrida Auto Replicas, Ltd",Trucks and Buses,42,SO-cb8efdd9,PL-4731fdba,PO-45cda182,True,Shipped,In Transit,INV-5dc7630d,Paid,4200.0
2004-12-10,Euro Shopping Channel,Trucks and Buses,41,SO-447da054,PL-e22c40cb,PO-b977447d,True,Shipped,In Transit,INV-1bbb10fe,Paid,4100.0
2005-01-23,Mini Gifts Distributors Ltd.,Trucks and Buses,26,SO-a659ef5f,PL-7430f925,PO-037fddab,True,Shipped,In Transit,INV-84d067e0,Paid,2600.0
2005-02-17,Mini Gifts Distributors Ltd.,Trucks and Buses,26,SO-ad96a692,PL-490f81f1,PO-1e2f1d56,True,Shipped,In Transit,INV-aace8c73,Paid,2600.0
2005-05-01,Quebec Home Shopping Network,Trucks and Buses,26,SO-5caf4531,PL-3f301506,PO-bddf34d9,True,Shipped,In Transit,INV-24f639ef,Paid,2600.0
2005-05-31,La Rochelle Gifts,Trucks and Buses,41,SO-024a80c5,PL-30308f0d,PO-a61f0f45,True,In Process,Not in Transit,INV-56edf3c1,Unpaid,3553.88
2003-02-24,Land of Toys Inc.,Motorcycles,20,SO-8f7823a3,PL-2d25b2ab,PO-d0c7211f,True,Shipped,In Transit,INV-8fb04fdc,Paid,1858.0
2003-04-29,"Australian Collectors, Co.",Motorcycles,22,SO-ad0d28c2,PL-5076b8b9,PO-e91eec3c,True,Shipped,In Transit,INV-32484bc4,Paid,2200.0
2003-06-27,Euro Shopping Channel,Motorcycles,23,SO-cdd20dbc,PL-dff689bd,PO-546fa3e4,True,Shipped,In Transit,INV-194a8c5a,Paid,2300.0
2003-08-25,Toys4GrownUps.com,Motorcycles,33,SO-c66afc06,PL-bea16b99,PO-d9c3edf5,True,Shipped,In Transit,INV-a1402cb5,Paid,3098.7
2003-10-28,Technics Stores Inc.,Motorcycles,28,SO-c3c68d48,PL-2832334a,PO-d9af98ed,True,Shipped,In Transit,INV-eea4acb8,Paid,2800.0
2003-11-18,Herkku Gifts,Motorcycles,44,SO-30e18fec,PL-7390399e,PO-70144651,True,Shipped,In Transit,INV-7c1727e9,Paid,4351.16
2004-01-12,Osaka Souveniers Co.,Motorcycles,46,SO-a51b157d,PL-c7de1993,PO-b9858195,True,Shipped,In Transit,INV-c1e56a4f,Paid,3675.86
2004-02-20,"Australian Collectors, Co.",Motorcycles,21,SO-ff6650b2,PL-e90a6c73,PO-3106c908,True,Shipped,In Transit,INV-6bcff729,Paid,2100.0
2004-04-02,"Royal Canadian Collectables, Ltd.",Motorcycles,41,SO-8b7f7e3f,PL-3327cbe5,PO-86ba24a1,True,Shipped,In Transit,INV-9d9146ca,Paid,4100.0
2004-05-11,The Sharp Gifts Warehouse,Motorcycles,31,SO-af88e6b2,PL-0aa5eb63,PO-b04739e7,True,Shipped,In Transit,INV-e31752ee,Paid,3100.0
2004-06-28,Gift Depot Inc.,Motorcycles,31,SO-9f965f8d,PL-ec2775cc,PO-1fc092c5,True,Shipped,In Transit,INV-05468a1a,Paid,2477.21
2004-07-23,La Rochelle Gifts,Motorcycles,23,SO-2fac0439,PL-781a8569,PO-a3d323a3,True,Shipped,In Transit,INV-00f4cf90,Paid,1883.93
2004-08-27,Marta's Replicas Co.,Motorcycles,37,SO-eb4b5ee4,PL-06b0f490,PO-ede151b4,True,Shipped,In Transit,INV-9de19c1b,Paid,3658.93
2004-09-16,"Clover Collections, Co.",Motorcycles,26,SO-5e6a614f,PL-891e3480,PO-5852625f,True,Shipped,In Transit,INV-a4387c36,Paid,2600.0
2004-10-15,Mini Classics,Motorcycles,24,SO-2713adf2,PL-8dfbfb43,PO-93ccb3bc,True,Shipped,In Transit,INV-6f507fc6,Paid,1917.84
2004-11-02,Diecast Classics Inc.,Motorcycles,47,SO-b66e70c0,PL-fb5a99c3,PO-ffe93935,True,Shipped,In Transit,INV-85edbefb,Paid,4700.0
2004-11-15,Land of Toys Inc.,Motorcycles,45,SO-39296f3d,PL-cb23f665,PO-7229e7dc,True,Shipped,In Transit,INV-2f94e247,Paid,2875.95
2004-11-24,Enaco Distributors,Motorcycles,55,SO-12ac8d0a,PL-3ab6ee24,PO-eaef6bbd,True,Shipped,In Transit,INV-05763315,Paid,5500.0
2004-12-04,Gift Ideas Corp.,Motorcycles,46,SO-9b8e31ef,PL-3af657ba,PO-e56c7c64,True,Shipped,In Transit,INV-1a098bd5,Paid,3733.82
2005-01-06,Suominen Souveniers,Motorcycles,50,SO-4a35b414,PL-8d6caecb,PO-9d693705,True,Shipped,In Transit,INV-9c21c5cd,Paid,5000.0
2005-02-03,La Rochelle Gifts,Motorcycles,37,SO-595e5fb6,PL-56b2fa3c,PO-26caa539,True,Shipped,In Transit,INV-87eefd09,Paid,3700.0
2005-03-02,"Dragon Souveniers, Ltd.",Motorcycles,44,SO-6e13ae18,PL-b9e2ed0c,PO-9a32334d,True,Shipped,In Transit,INV-f342da57,Paid,4175.6
2005-04-03,Tekni Collectables Inc.,Motorcycles,49,SO-64aacc76,PL-2984cd21,PO-303d11be,False,On Hold,Not in Transit,INV-98cb0428,Unpaid,4900.0
2005-05-10,L'ordine Souveniers,Motorcycles,45,SO-95cf208a,PL-75fc09b7,PO-6fbea0fb,True,Shipped,In Transit,INV-7328d704,Paid,4500.0
2003-03-03,Cruz & Sons Co.,Motorcycles,27,SO-f5eb8846,PL-f1faf2fc,PO-c2a43d0c,True,Shipped,In Transit,INV-f49c00bd,Paid,1173.15
2003-05-08,Marseille Mini Autos,Motorcycles,31,SO-66164964,PL-35ca42d5,PO-b5a821ed,True,Shipped,In Transit,INV-355b7d01,Paid,1384.46
2003-07-02,Mini Gifts Distributors Ltd.,Motorcycles,33,SO-248a0470,PL-f3094a1d,PO-9891004b,True,Shipped,In Transit,INV-991cef99,Paid,1327.59
2003-08-25,Toys4GrownUps.com,Motorcycles,31,SO-cf9fd97a,PL-cfd4bf0c,PO-4dcb5c61,True,Shipped,In Transit,INV-5d689a1d,Paid,1109.8
2003-10-10,Corporate Gift Ideas Co.,Motorcycles,35,SO-58e792e0,PL-7487b030,PO-bb1d8c7a,True,Shipped,In Transit,INV-bf1e3a58,Paid,1239.0
2003-11-04,"Anna's Decorations, Ltd",Motorcycles,26,SO-5889acf2,PL-1cabdeb9,PO-251e4d13,True,Shipped,In Transit,INV-2f99d941,Paid,1035.58
2003-11-11,Daedalus Designs Imports,Motorcycles,34,SO-78feb807,PL-3c71563a,PO-0d6edf0f,True,Shipped,In Transit,INV-cae01981,Paid,1545.64
2003-11-19,Euro Shopping Channel,Motorcycles,46,SO-c4f7303d,PL-287bee01,PO-c9003a61,True,Shipped,In Transit,INV-a1377a51,Paid,1517.54
2004-01-15,Auto Canal Petit,Motorcycles,41,SO-a0b59602,PL-8305806b,PO-a69d7c25,True,Shipped,In Transit,INV-68aa045f,Paid,1731.84
2004-02-21,Daedalus Designs Imports,Motorcycles,43,SO-ff4f7915,PL-a059e79f,PO-95eae420,True,Shipped,In Transit,INV-16207380,Paid,1695.49
2004-04-05,Vitachrome Inc.,Motorcycles,26,SO-ea34879f,PL-b28197ee,PO-7142297c,True,Shipped,In Transit,INV-edf26d02,Paid,1045.98
2004-05-26,Auto Canal Petit,Motorcycles,36,SO-03f74b96,PL-a626c50e,PO-0c883fdc,True,Shipped,In Transit,INV-da06463b,Paid,1738.08
2004-06-30,Gifts4AllAges.com,Motorcycles,20,SO-c0dca29e,PL-96f28a72,PO-e5b5d3e4,True,Shipped,In Transit,INV-e7839869,Paid,651.8
2004-08-02,Online Mini Collectables,Motorcycles,27,SO-36659ea4,PL-045d5bd7,PO-ca03951d,True,Shipped,In Transit,INV-63aede78,Paid,988.47
2004-08-27,Marta's Replicas Co.,Motorcycles,37,SO-20862d83,PL-baed5d2c,PO-16bd2d22,True,Shipped,In Transit,INV-358395df,Paid,1518.11
2004-09-30,"Toys of Finland, Co.",Motorcycles,24,SO-77c75461,PL-1b2a49f2,PO-e37844cd,True,Shipped,In Transit,INV-ed2dd7ea,Paid,1013.76
2004-10-16,"Toms Spezialitten, Ltd",Motorcycles,36,SO-a929848f,PL-156f811a,PO-115146b8,True,Shipped,In Transit,INV-2b9de2cb,Paid,1549.8
2004-11-03,Microscale Inc.,Motorcycles,29,SO-cd4ec1cc,PL-39101e39,PO-813a015f,True,Shipped,In Transit,INV-c85dba37,Paid,1108.38
2004-11-17,Motor Mint Distributors Inc.,Motorcycles,28,SO-e61ebf1c,PL-146b1a19,PO-860bdd33,True,Shipped,In Transit,INV-82593c43,Paid,2800.0
2004-11-24,Reims Collectables,Motorcycles,29,SO-bf495901,PL-3b2e17cf,PO-0a214a0f,True,Shipped,In Transit,INV-a77372fc,Paid,2900.0
2004-12-07,Euro Shopping Channel,Motorcycles,38,SO-96f76081,PL-2eef202e,PO-4bc51704,True,Shipped,In Transit,INV-7db7bbfd,Paid,1513.54
2005-01-06,Marseille Mini Autos,Motorcycles,48,SO-e3e684b4,PL-3396636e,PO-55a23d98,True,Shipped,In Transit,INV-8593f533,Paid,2317.44
2005-02-10,Euro Shopping Channel,Motorcycles,40,SO-e5e85ed3,PL-8a54cda9,PO-49781acf,True,Shipped,In Transit,INV-74993318,Paid,3298.4
2005-03-04,Mini Gifts Distributors Ltd.,Motorcycles,41,SO-4abdb700,PL-bf4ee9bf,PO-bfaad7a0,True,Shipped,In Transit,INV-16fce525,Paid,1826.96
2005-04-08,"UK Collectables, Ltd.",Motorcycles,30,SO-cefa4c6c,PL-42a0a6a8,PO-51d2c2e8,True,Shipped,In Transit,INV-22f6454d,Paid,1206.9
2003-01-31,Euro Shopping Channel,Trucks and Buses,35,SO-c33973bf,PL-b3260a77,PO-16633052,True,Shipped,In Transit,INV-29eb1b18,Paid,1666.7
2003-04-01,"La Corne D'abondance, Co.",Trucks and Buses,28,SO-f97bacf5,PL-2986b2d6,PO-c17a3106,True,Shipped,In Transit,INV-03ec1ea6,Paid,1560.44
2003-06-03,Muscle Machine Inc,Trucks and Buses,45,SO-67da610e,PL-5e5bde91,PO-fb4b80b6,True,Shipped,In Transit,INV-bca46322,Paid,2337.75
2003-08-01,Suominen Souveniers,Trucks and Buses,24,SO-ba55d470,PL-a3ce1d7b,PO-ea1c6aad,True,Shipped,In Transit,INV-c4c45f83,Paid,1103.76
2003-09-21,"Oulu Toy Supplies, Inc.",Trucks and Buses,41,SO-7dc91fc3,PL-ba238b9b,PO-16404f9c,True,Shipped,In Transit,INV-f40a7d6a,Paid,2617.85
2003-10-22,"Dragon Souveniers, Ltd.",Trucks and Buses,48,SO-ab80b3b5,PL-be71707f,PO-51eaa2ef,True,Shipped,In Transit,INV-fad87ed5,Paid,2207.52
2003-11-06,"Stylish Desk Decors, Co.",Trucks and Buses,50,SO-512b32dd,PL-e6bb779d,PO-7b4e1a23,True,Shipped,In Transit,INV-de84ec4e,Paid,3165.5
2003-11-14,"Iberia Gift Imports, Corp.",Trucks and Buses,33,SO-44c839f7,PL-811e7db6,PO-77cd358c,True,Shipped,In Transit,INV-2d1a5156,Paid,2071.41
2003-11-25,Mini Classics,Trucks and Buses,32,SO-c609d487,PL-9f476e3d,PO-8488d83f,True,Shipped,In Transit,INV-b2f8a4ed,Paid,1385.28
2003-12-09,Diecast Collectables,Trucks and Buses,27,SO-b30d8493,PL-9e90e03b,PO-fefc2cb5,True,Shipped,In Transit,INV-bb51d81f,Paid,1621.62
2004-02-10,Signal Collectibles Ltd.,Trucks and Buses,35,SO-32f18c8a,PL-adabf41a,PO-99f34fc1,True,Shipped,In Transit,INV-6b101851,Paid,1931.65
2004-03-11,Mini Gifts Distributors Ltd.,Trucks and Buses,23,SO-5a7ff162,PL-f2dc2f72,PO-081cb01b,True,Shipped,In Transit,INV-1b22ce6b,Paid,1244.53
2004-05-05,Euro Shopping Channel,Trucks and Buses,35,SO-f7b9d1ca,PL-10fe6043,PO-8207efbf,True,Shipped,In Transit,INV-6cb2a99c,Paid,1704.5
2004-06-15,Handji Gifts& Co,Trucks and Buses,40,SO-513108e8,PL-0f3d0e91,PO-501431bc,True,Shipped,In Transit,INV-9f16de62,Paid,1753.2
2004-07-20,Mini Gifts Distributors Ltd.,Trucks and Buses,35,SO-d495a4e5,PL-7576c3d4,PO-5661d034,True,Shipped,In Transit,INV-6f9f5ca5,Paid,1666.7
2004-08-19,Diecast Classics Inc.,Trucks and Buses,31,SO-217e76ae,PL-08ff1274,PO-07e00fe3,True,Shipped,In Transit,INV-0b9ec35c,Paid,1710.89
2004-09-08,Land of Toys Inc.,Trucks and Buses,50,SO-68dcb850,PL-766ac94b,PO-b8b43f09,True,Shipped,In Transit,INV-9c08516b,Paid,2326.5
2004-10-13,Marta's Replicas Co.,Trucks and Buses,40,SO-2740a904,PL-d07ad82d,PO-317e03ef,True,Shipped,In Transit,INV-8d477f3e,Paid,2316.0
2004-10-22,Canadian Gift Exchange Network,Trucks and Buses,38,SO-285256b3,PL-64bae585,PO-30bd4e97,True,Shipped,In Transit,INV-f286f2e9,Paid,1727.1
2004-11-05,Baane Mini Imports,Trucks and Buses,38,SO-eafabe92,PL-3f00289a,PO-9540c2f0,True,Shipped,In Transit,INV-a3a9c274,Paid,3800.0
2004-11-19,Mini Gifts Distributors Ltd.,Trucks and Buses,40,SO-fba64238,PL-ed6b4cbf,PO-79573be4,True,Shipped,In Transit,INV-18f33efd,Paid,2424.0
2004-12-01,Muscle Machine Inc,Trucks and Buses,33,SO-fb7da902,PL-e5a487a5,PO-5b7cad8d,True,Shipped,In Transit,INV-b6b60338,Paid,1535.49
2004-12-15,Reims Collectables,Trucks and Buses,36,SO-eadf6970,PL-e94ceb25,PO-69afca59,True,Shipped,In Transit,INV-64678372,Paid,3600.0
2005-01-23,Mini Gifts Distributors Ltd.,Trucks and Buses,20,SO-cc64d026,PL-36f1780e,PO-a316f640,True,Shipped,In Transit,INV-babf788b,Paid,1329.4
2005-02-22,Euro Shopping Channel,Trucks and Buses,32,SO-825de649,PL-d448886f,PO-338adadf,True,Shipped,In Transit,INV-7eabe250,Paid,1701.76
2005-03-15,Euro Shopping Channel,Trucks and Buses,36,SO-bcf3af9c,PL-5962c600,PO-cd91ba8d,True,Shipped,In Transit,INV-41c1cc54,Paid,2259.72
2005-05-03,Euro Shopping Channel,Trucks and Buses,19,SO-3dc5fe28,PL-31db771f,PO-166a6cf4,True,Shipped,In Transit,INV-8e502d72,Paid,925.3
2005-05-31,La Rochelle Gifts,Trucks and Buses,11,SO-b8f3c546,PL-cf10586b,PO-499f758b,True,In Process,Not in Transit,INV-071dc0c3,Unpaid,482.13
2003-01-31,Euro Shopping Channel,Trains,49,SO-381b606a,PL-2a226257,PO-1cea77fd,True,Shipped,In Transit,INV-6dfbe356,Paid,3227.63
2003-04-11,Royale Belge,Trains,27,SO-fcc23023,PL-7d865532,PO-e0a6e58c,True,Shipped,In Transit,INV-2e2ce9d9,Paid,1711.26
2003-06-03,Muscle Machine Inc,Trains,29,SO-ec9f23b7,PL-9ee56dc6,PO-b78e0ff6,True,Shipped,In Transit,INV-76c178f1,Paid,2054.36
2003-08-08,Mini Gifts Distributors Ltd.,Trains,42,SO-740626c8,PL-6e165dc9,PO-b32edd2e,True,Shipped,In Transit,INV-769334e9,Paid,3131.94
2003-09-25,"Australian Gift Network, Co",Trains,33,SO-1a37d665,PL-057b94e9,PO-94fa8213,True,Shipped,In Transit,INV-594535bf,Paid,1681.35
2003-10-22,"Dragon Souveniers, Ltd.",Trains,44,SO-c9668e07,PL-60aab7fb,PO-1cb4a209,True,Shipped,In Transit,INV-76ff321d,Paid,2351.36
2003-11-06,L'ordine Souveniers,Trains,22,SO-86de2217,PL-be442c60,PO-7ee7e1ce,True,Shipped,In Transit,INV-fd1d9eda,Paid,1408.0
2003-11-14,"Iberia Gift Imports, Corp.",Trains,48,SO-591661bb,PL-6a730a0a,PO-41ed7261,True,Shipped,In Transit,INV-12531d70,Paid,2445.6
2003-11-25,Mini Classics,Trains,33,SO-6e118aab,PL-455945f3,PO-46fe8629,True,Shipped,In Transit,INV-793d10dc,Paid,1804.44
2003-12-09,Diecast Collectables,Trains,45,SO-d3df8e5c,PL-110b4c8f,PO-6f2b5e7e,True,Shipped,In Transit,INV-7687665f,Paid,2544.75
2004-02-12,"Clover Collections, Co.",Trains,20,SO-c1b32967,PL-0b6c3866,PO-c9836196,True,Shipped,In Transit,INV-75381f19,Paid,1056.4
2004-03-15,"Blauer See Auto, Co.",Trains,46,SO-5c1323d4,PL-b3e23e92,PO-6976eaa6,True,Shipped,In Transit,INV-600bebdf,Paid,2801.4
2004-05-05,Suominen Souveniers,Trains,40,SO-62edbc20,PL-0dd5ca91,PO-418dcefd,True,Shipped,In Transit,INV-2b9eb149,Paid,1988.4
2004-07-20,Diecast Classics Inc.,Trains,45,SO-1c7fdbb7,PL-0e24aeb9,PO-c085618a,True,Shipped,In Transit,INV-28d208d8,Paid,2908.35
